ClusterID,Treatment,n_participants,YP_lw_ws_5m,YP_ap_ws_5m,YP_ew_ss_5m,YP_EF3_RT_5m,YP_EF3_perccorr_5m,post_YP_ew_raw_G1,post_YP_lw_ws_G1,post_YP_ap_ws_G1,YS_dotP_biasG_5m,YS_fb_p2_percCorr_5m,YS_ravens_sum_score_5m,YS_RCN_MeanTime_R_5m,YS_rdots_rt_mean_5m,YS_amy_1r_5m,YS_amy_2r_5m,YS_amy_3r_5m,YS_cort_1r_5m,YS_cort_2r_5m,YS_cort_3r_5m,YS_Time1_h_5m,YS_Time2_h_5m,YS_Time3_h_5m,X_lw_ws_0m,X_ap_ws_0m,X_dotP_biasG_0m,X_ravens_sum_score_0m,X_RCN_MeanTime_R_0m,X_rdots_rt_mean_0m,X_EF_meanZ_0m,X_cort_1r_0m,X_cort_2r_0m,X_cort_3r_0m,X_amy_1r_0m,X_amy_2r_0m,X_amy_3r_0m,X_Time1_h_0m,X_Time2_h_0m,X_Time3_h_0m,X_EF2_RT_0m,X_EF2_perccorr_0m,X_AgeMonths_0m,X_Sex_0m,X_ParentEd__0m,X_FreeReduced_0m,X_pv_sum_0m
190000,0,21,407.5625,452.4375,117.16666666666667,1170.3510592412968,0.7435829047680084,84.29411764705883,431.94117647058823,463.6470588235294,-10.742708333333336,0.2761904761904762,7.555555555555555,46.875,512.6110029193652,7.479907426382822,8.283927839585958,8.8743499922215765,-1.61192437183418,-1.7339972995311541,-1.7891616663555698,9.426111111111119,9.757205882352945,10.00880208333333,369.3,437.5,-30.531249999999996,8,57.30555555555556,701.7877637298135,0.3195839659353777,-1.5188023558116406,-1.4098910021712896,-1.5785099997147654,6.721024211861677,7.614338102913157,7.547950673672252,9.420805555555571,9.762694444444454,10.002762345679034,1151.1388611040225,0.7198281498582448,69.13214990138069,0.5238095238095238,6,0.271111111111111,12.65
200000,0,22,406.57142857142856,449.85714285714283,111.80952380952381,1255.3484736011703,0.754645292005177,76.6,425.1,460.05,-20.76583333333333,0.2,9.761904761904763,42.875,524.7522823984833,8.28080659381727,9.211387729144915,9.585984702749862,-2.3894282598655283,-2.537040642590606,-2.4270465841983344,11.381216931216931,11.73989417989418,12.091375661375663,383.5263157894737,443.42105263157896,-39.79841269841271,8.736842105263158,42,620.5031044631168,0.18896789801204844,-2.300930165868228,-2.313762551098272,-2.2946325579231392,6.789963584289104,7.8171313981492085,6.710081034297307,11.299264705882363,11.623666666666681,11.966333333333354,1180.9830081057034,0.714240125303672,67.9995218456757,0.5,6,0.0615942028985507,13.210526315789474
200000,0,22,406.57142857142856,449.85714285714283,111.80952380952381,1255.3484736011703,0.754645292005177,76.6,425.1,460.05,-20.76583333333333,0.2,9.761904761904763,42.875,524.7522823984833,8.28080659381727,9.211387729144915,9.585984702749862,-2.3894282598655283,-2.537040642590606,-2.4270465841983344,11.381216931216931,11.73989417989418,12.091375661375663,383.5263157894737,443.42105263157896,-39.79841269841271,8.736842105263158,42,620.5031044631168,0.18896789801204844,-2.300930165868228,-2.313762551098272,-2.2946325579231392,6.789963584289104,7.8171313981492085,6.710081034297307,11.299264705882363,11.623666666666681,11.966333333333354,1180.9830081057034,0.714240125303672,67.9995218456757,0.5,7,0.0615942028985507,13.210526315789474
210000,1,24,401.2173913043478,447.04347826086956,113.34782608695652,1218.214317660658,0.768764435055285,81.75,430.6,462.1111111111111,-25.429347826086968,0.3,9,46.61904761904762,523.7447767154623,8.686891437990477,9.642113693296228,9.647403239840443,-2.0590475955261387,-2.262275001750337,-2.3646258187579963,9.832676767676771,10.16854797979798,10.43019841269841,370.8181818181818,437.95652173913044,-1.3446969696969837,8.208333333333334,52.125,558.2013935706022,0.24253447870827327,-2.3912517240266618,-2.5460599203932337,-2.750211703251406,8.490435894140795,8.595053095228394,8.158115161359387,9.513902777777787,9.80949735449737,10.181154970760247,1176.0935411650023,0.7050528709700319,68.22539995616918,0.2916666666666667,7,0.0826210826210826,13.458333333333334
220000,1,23,397.4117647058824,446.3529411764706,114.5,1107.767995918303,0.7398171362993511,86.57142857142857,446.6666666666667,456.85714285714283,-33.459259259259284,0.22,8.222222222222221,54.05882352941177,511.8370159572229,7.307401720448089,7.816226342182831,7.065750202558813,-1.4480387910264434,-1.5122727613222107,-1.6079425166804022,10.726143790849678,11.064640522875816,11.409918300653597,367.95454545454544,431,20.985714285714284,8.090909090909092,56.15,778.6357812246679,-0.1343605513520892,-1.6138438933736396,-1.603325722643337,-1.6818522867250891,6.922035832821606,8.026180170252962,7.8483509585045805,9.805845959595974,10.100714285714297,10.527660818713462,1190.0085088247204,0.6470045248459556,67.45133350484521,0.5652173913043478,5,0.202662721893491,12.545454545454545
230000,0,12,384.1666666666667,433.5,88.08333333333333,1294.4290240758633,0.6374972694356335,47.54545454545455,406,445.2,-3.0750000000000024,0.2,8.166666666666666,63.15,627.6353408604836,11.211485998026358,12.107507098473304,11.9517099882125,-1.9672190445411337,-2.2726366138411564,-2.475742177908119,11.951010101010075,12.286565656565662,12.826222222222214,350,419,11.915624999999963,7.363636363636363,55.833333333333336,747.7842717467715,-0.6154111524946715,-1.874234461662011,-1.9918078545135576,-2.0610350191701388,9.332741133344488,10.88279300582678,11.43791999269149,11.771913580246913,11.998549382716067,12.320694444444463,1239.25345451897,0.5855927780960539,67.79804952881877,0.5,5,0.820143884892086,11
240000,0,18,403.9375,428.875,82.25,1245.0369937477974,0.645346401150931,49.625,430.625,449,-4.477222222222193,0.15,8.5,47.34615384615385,513.0260372711623,8.498658918873769,8.535384602916713,8.90442650745338,-2.2403103766868373,-2.2596197626903893,-2.2885530251967414,10.420034722222228,10.765798611111117,11.131888888888898,361.1111111111111,419.1111111111111,-31.048076923076934,7.777777777777778,48.833333333333336,720.1399171656001,-0.5533048998246396,-2.4017986250860206,-2.3937594881053363,-2.525023661860535,7.728258948546517,9.388913132659265,8.028216088564736,11.14852941176471,11.476748366013075,11.712621527777781,1078.1074396805332,0.5609325399766217,68.1386514719848,0.3888888888888889,3,0.9050240283155482,10.222222222222221
250000,0,58,400.24528301886795,441.50943396226415,103.0909090909091,1149.8456286846447,0.702307575617425,68.25531914893617,423.0217391304348,448.97872340425533,8.44030612244897,0.21851851851851853,8.290909090909091,49.71,535.024558849112,8.30803728049495,8.89213801689802,8.874012366075352,-2.315698647410492,-2.333819167149562,-2.5214588929243136,11.308205555555553,11.631822222222223,12.013744212962967,362.80357142857144,424.92727272727274,-36.262681159420275,7.777777777777778,53.97826086956522,571.5426582790409,-0.12196420858588447,-2.30666558693078,-2.3081496096170557,-2.4478723118700434,7.396150508564363,7.626749267769004,7.609544334317437,11.33242662473796,11.676864316239339,12.032277777777788,1097.951663934114,0.6265389382923456,67.13652542565009,0.43103448275862066,5,0.359550561797753,11.482142857142858
255000,1,67,404.71875,447.09375,103.90625,1179.8597046894558,0.7002338110212034,72.48387096774194,434.4754098360656,456.0967741935484,-12.652683615819212,0.2629032258064516,8.703125,43.067796610169495,505.68810395487253,8.17163923056675,8.357109591909241,8.304747967543728,-2.125526247064396,-2.1738264652265564,-2.2798181796048085,11.03101364522417,11.369571150097464,11.691933962264153,367.46268656716416,431.1060606060606,9.302155172413787,8.06060606060606,48.614754098360656,544.2105732175512,0.013063617779230869,-2.199320972099121,-2.4031320211791445,-2.513836345905344,8.701125906429683,9.371101682742236,8.972611443212145,11.114620811287493,11.450798059964733,11.83876834381553,1124.0029036511169,0.672093047585128,68.43445494421384,0.47761194029850745,5,0.359550561797753,11.880597014925373
260000,0,21,410,448.4117647058824,102.05263157894737,1115.9082445587387,0.7335494560544734,75.36842105263158,439,464.3157894736842,8.694047619047629,0.3,8.0625,46.05882352941177,521.12035360284,7.571640882038567,8.357420706492745,8.148086636783411,-1.4697058748548029,-1.4180566552880307,-1.5581291398354298,11.015467836257312,11.445702614379092,11.838431372549017,378.3529411764706,438.125,7.06309523809527,7.473684210526316,52.666666666666664,650.1236213583576,0.0318257832493005,-1.6903231344947762,-1.6942462596294525,-1.7670440074284486,7.603828110632642,8.335181168028647,8.8029382624145,10.587839506172855,10.95776041666668,11.267242063492072,1077.6164445806764,0.6956740376289404,70.03287310979618,0.3333333333333333,5,0.366795366795367,11.941176470588236
270000,0,22,403.2857142857143,439.6666666666667,103.52380952380952,1201.1321001910255,0.7026816514840185,75.94117647058823,439.47058823529414,450.29411764705884,-14.302604166666674,0.23,8.904761904761905,35.73076923076923,517.2750506337463,7.149077667407798,7.837929897636337,7.741467837556519,-2.1172533488804186,-2.1975629248197763,-2.2609912497007616,10.822483660130723,11.372009803921568,11.643856209150325,373.8095238095238,435.57894736842104,3.4455882352941414,8.105263157894736,44.125,586.1233080604339,-0.05808389796776847,-2.311763608663623,-2.4156803188228992,-2.5482905764365675,7.2718513428248075,8.844154171760467,8.243468759974206,11.197573099415218,11.652098765432115,12.0128594771242,1116.7884503293442,0.6509000244271443,69.08433446894986,0.6818181818181818,7,0.0827814569536424,12.523809523809524
280000,1,21,398.5238095238095,439.2857142857143,92.38095238095238,1182.1310266665105,0.6652911776820944,66.38095238095238,420,449.04761904761904,-61.56791666666667,0.1619047619047619,9.19047619047619,46.078947368421055,552.7400889482001,7.7731075089417585,7.939581426023972,7.764233282371725,-2.0756293141875997,-2.1742556427163033,-2.443281773377828,11.257938596491238,11.759365079365072,12.094113756613755,356.6923076923077,421.1666666666667,31.1641666666666,8.307692307692308,44.04545454545455,633.4675139665542,-0.5383695097935638,-2.195462540582353,-2.157503322220577,-2.3885890602209434,7.7218130045487365,9.244292297899722,9.096235715543923,11.072051282051286,11.44766203703705,11.817175925925927,1136.0160703972097,0.5454426532053921,71.89818728280267,0.5714285714285714,5,0.682730923694779,10.923076923076923
290000,0,11,415.45454545454544,443.3636363636364,111.36363636363636,1172.585768633419,0.7411919329159254,80.33333333333333,450,455.3333333333333,88.38796296296297,0.3,8.181818181818182,49.1875,497.3529900846279,8.445450977001094,7.918621271123793,8.647511432400108,-2.041460800279202,-2.213537837063734,-2.297640488648891,9.985250000000002,10.325444444444441,10.675864197530867,387,435.1,-31.837037037037017,8.4,52.666666666666664,596.35808748403565,0.1268043279443088,-1.7634453160041363,-1.817068996466849,-2.1701692981014946,7.793344384104964,7.705445663022562,7.8805737066123385,9.458271604938291,9.825586419753096,10.176882716049391,1191.076547477143,0.7199257738254948,68.38802223417608,0.45454545454545453,6,0.448051948051948,12.9
300000,1,19,396.4117647058824,445.4117647058824,104.6470588235294,1210.1984177456031,0.7490596894503174,70.77777777777777,416.8888888888889,456,-4.8053921568627755,0.25882352941176473,8.705882352941176,44.25,519.0668804319644,8.078744859353606,8.288210887445098,8.96556271404396,-2.135927176301122,-2.3144284755949722,-2.3250643751354994,12.05172619047618,12.406740740740736,12.943392857142863,356.25,432.46666666666664,27.44270833333331,8.6,53.625,562.5116429056534,-0.010017633076268753,-2.4779778917109736,-2.537655172651137,-2.521795530273032,7.272414593187573,8.50465778059683,8.735855815582704,9.554861111111117,9.849250000000005,10.143194444444461,1158.1072363984076,0.6882979121714163,67.49887539361222,0.631578947368421,7,0.0544959128065395,13
310000,1,45,420.20454545454544,448.29545454545456,116.5,1218.604660950962,0.7350929406025645,84.33333333333333,448.4871794871795,460.53846153846155,26.68263888888889,0.3,8.977272727272727,46.43589743589744,536.1631554048774,8.981688244871153,9.653189742684411,9.585457702769775,-2.1841327461509303,-2.1490158545889795,-2.229211863271043,10.915492424242425,11.247680878552966,11.600523255813965,385.5365853658537,441.0243902439024,-46.59802631578947,8.707317073170731,46.4,584.7104729144263,0.07696770755028345,-2.2996392455797263,-2.3981011351753723,-2.298385606867225,7.4394935575759025,7.72149515035088,8.09563923099727,10.777256097560985,11.14499322493227,11.524958333333347,1212.8567391266142,0.6911390467839683,69.11973117101321,0.5333333333333333,7,0.054501417444196724,13.292682926829269
320000,1,22,399.5,447.9,115.5,1118.031430882543,0.7513722139452659,87.5909090909091,434.6818181818182,456.54545454545456,-22.795833333333345,0.20476190476190476,8.681818181818182,48.36842105263158,511.7184808175159,5.875996281577292,6.260119643584987,6.311855013976761,-1.7264370274565213,-1.753279616689679,-1.7412205446166227,8.962840909090907,9.272658730158728,9.606640211640205,364.76190476190476,438.42857142857144,-88.4842592592592,8.045454545454545,56.92857142857143,765.1531445209685,-0.1072535216628913,-1.4912161737842422,-1.5522060503518373,-1.5947194333209627,5.577264997535328,5.621135279307726,6.055298384127388,10.031084656084664,10.390083333333356,10.723458333333348,1160.1667874948323,0.6387960563037345,67.2718307333692,0.5909090909090909,6,0.17873951661417573,12.857142857142858
330000,1,21,410.63157894736844,448.89473684210526,106,1180.9076094371314,0.7477199506563632,76.66666666666667,431.44444444444446,454.77777777777777,31.315789473684212,0.22105263157894736,9.277777777777779,40.041666666666664,522.0773319569172,8.876608620455752,9.03369719129435,9.255096100834995,-2.3908517998924084,-2.383467883433533,-2.502084160999703,10.006346153846152,10.361448412698412,10.668409090909098,388.85714285714283,441.7142857142857,45.40648148148147,9.428571428571429,40,561.0565395590722,0.34269815484999827,-2.4349737887118543,-2.548391499911877,-2.568993503412724,8.709684657844006,9.810059161538668,9.00559151479038,10.586697530864217,10.898040123456799,10.924131944444458,1141.2897696174364,0.7301919347575322,69.8866660405122,0.5714285714285714,6,0.0559210526315789,12
340000,0,15,414,445.2307692307692,114.6923076923077,1160.388272200646,0.8209924210507847,82.16666666666667,451,465.3333333333333,64.29404761904762,0.3,8.666666666666666,41.5,534.0993832378448,5.544517862781983,6.948732074142006,6.282003717135207,-1.5944163002504599,-1.6858340495885487,-1.7535485154624681,10.92720085470085,11.42046296296295,11.770879629629642,373.26666666666665,432.8666666666667,72.14444444444445,8.066666666666666,50.57692307692308,707.3549437016183,0.17555882877089793,-1.5141730752780744,-1.812317420317824,-1.8461862174919401,6.091496351698757,6.215761295992262,6.422878727288811,11.77055555555557,12.105436507936524,12.447738095238119,1188.916010023703,0.7118584798805745,68.57111549419243,0.4666666666666667,6,0.0984974958263773,12.466666666666667
350000,1,11,407,439,106.63636363636364,1217.5931159972718,0.7025607293662065,77.63636363636364,446.27272727272725,456.27272727272725,83.30648148148144,0.24545454545454545,8.545454545454545,47.68181818181818,565.0912485604239,12.253408710039283,10.89457386554124,10.91390524883295,-2.1809391155467184,-2.263730736691558,-2.366744774953687,9.467904040404045,9.804873737373743,10.149722222222222,357.45454545454544,432.27272727272725,12.520833333333337,8.181818181818182,51.4,692.3773810311266,-0.27374134181663273,-2.2554127253699514,-2.350380434483154,-2.4951918026967923,7.577990399412323,8.431943483462918,8.970692539133944,10.58659722222223,10.953923611111115,11.352708333333341,1129.6267472562186,0.6053869922352485,66.73241288625904,0.45454545454545453,6,0.6203508468717593,11.727272727272727
360000,1,33,392.90909090909093,437.75757575757575,103.9090909090909,1173.9737942137044,0.6939829441557461,61.51724137931034,419.4,448.75,-35.27083333333333,0.18181818181818182,8.5625,47.01724137931034,581.2951279154673,6.966023100785417,7.273398185976427,7.545596058847681,-1.9889248766271015,-2.1496101909110696,-2.1370767797123857,9.554935185185183,9.828343253968256,10.16677579365079,365.2413793103448,428.6551724137931,-46.274242424242416,7.466666666666667,47.52272727272727,618.8815807802144,-0.21340856819904605,-2.040977393549286,-2.29052176261408,-2.3761653877974442,7.865686544680446,8.237703248496656,8.38173390988914,10.080228174603183,10.499351851851864,10.785213675213694,1097.0379907586116,0.6349837781267661,69.81551212320443,0.45454545454545453,5,0.530612244897959,11.275862068965518
370000,1,23,396.2105263157895,445.57894736842104,107.23809523809524,1094.816781496917,0.7465813496419176,74.81818181818181,426.5238095238095,462.14285714285717,-22.922727272727272,0.2181818181818182,7.9523809523809526,46.76470588235294,465.84959776949916,6.675251613505831,6.679454029644828,6.566037761231822,-1.6404377698137718,-1.7411942299859096,-1.8361028297903847,11.210396825396828,11.62920833333334,12.07242690058479,359.1818181818182,435.2173913043478,31.32583333333335,8.347826086956522,63.35294117647059,712.092667895215,-0.10934524698306258,-1.8227560271162573,-1.8833089996517347,-1.9225988473571485,6.949891152020965,7.775437208187324,7.53886203751966,10.596931818181819,10.928358585858598,11.292095959595969,1077.7750339417291,0.6496805714507903,68.2760197810365,0.4782608695652174,5,0.406466512702079,11.91304347826087
380000,0,38,397.5405405405405,449.02702702702703,109.86486486486487,1234.1705570307147,0.7245415632030652,79.4375,427.84375,464.78125,-13.843382352941157,0.2702702702702703,9.297297297297296,50.03030303030303,545.2530205178391,8.306168863220542,8.80321502135964,8.784838997561232,-2.088540409015832,-2.1753501471300964,-2.2877833660736613,11.53922067901234,11.87582561728395,12.217831790123459,373.69444444444446,441.11764705882354,-4.055797101449297,7.833333333333333,51.203125,591.3952969219608,0.3622701053650829,-2.1585525375881343,-2.404285216131126,-2.513158777994754,8.801484631575278,8.96910213749253,8.984563088154195,11.365295138888907,11.640349462365608,12.070010288065854,1176.9751049458346,0.7279499312020562,69.16069760199314,0.5263157894736842,6,0.06631030701754388,12.416666666666666
385000,1,33,414.3636363636364,452.1818181818182,114.06060606060606,1223.4111447027208,0.6909482843002133,85.9375,444.75,469.3125,25.270833333333364,0.296969696969697,9,47.15625,519.7479076075799,8.244275189181897,9.478235150276827,9.601250925378809,-2.115923517517136,-2.2325045130355066,-2.31729380473832,10.75414930555555,11.105234375,11.4955938697318,384.35483870967744,439.96774193548384,-41.061805555555544,8.612903225806452,45.625,614.0710090576271,-0.08489974704973441,-2.199644514588219,-2.3496005575066388,-2.4462019817055145,9.2466332178271,9.549683449162924,8.894856795972602,10.736478494623661,11.078297491039436,11.489626436781622,1160.8187180717505,0.6968795156356073,68.72970334508796,0.5151515151515151,7,0.0666666666666667,12.451612903225806
390000,1,17,409.9375,446.8,115.6470588235294,1139.430071476077,0.7539036963783705,87.6875,444.25,464.9375,-75.36250000000003,0.30714285714285716,8.333333333333334,48.607142857142854,552.5577871132573,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.5882352941176,434.46666666666664,-45.35000000000002,6.764705882352941,46.34615384615385,968.9218131888766,0.17635862275285927,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.3900370276563,0.6864958142552632,68.74927485787214,0.5882352941176471,6,0.210884353741497,13.411764705882353
